step,agent,mean_reward,std_reward,mean_cum_regret,std_cum_regret,experiment,algo,noise_dist,noise_params
613,1,0.62,0.33,14.21,2.54,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
614,0,0.62,0.31,14.21,2.54,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
614,1,0.6,0.32,14.21,2.54,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
615,0,0.59,0.31,14.22,2.54,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
615,1,0.6,0.32,14.22,2.54,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
616,0,0.6,0.32,14.22,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
616,1,0.6,0.32,14.22,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
617,0,0.59,0.32,14.23,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
617,1,0.58,0.33,14.23,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
618,0,0.58,0.32,14.23,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
618,1,0.62,0.33,14.23,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
619,0,0.61,0.33,14.24,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
619,1,0.59,0.31,14.24,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
620,0,0.62,0.31,14.24,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
620,1,0.61,0.31,14.24,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
621,0,0.6,0.34,14.25,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
621,1,0.58,0.32,14.25,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
622,0,0.61,0.31,14.25,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
622,1,0.62,0.32,14.25,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
623,0,0.59,0.31,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
623,1,0.57,0.29,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
624,0,0.61,0.33,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
624,1,0.6,0.32,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
625,0,0.59,0.31,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
625,1,0.58,0.34,14.26,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
626,0,0.6,0.32,14.27,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
626,1,0.62,0.32,14.27,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
627,0,0.62,0.33,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
627,1,0.61,0.33,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
628,0,0.61,0.3,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
628,1,0.63,0.32,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
629,0,0.62,0.32,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
629,1,0.59,0.32,14.28,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
630,0,0.6,0.32,14.29,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
630,1,0.62,0.34,14.29,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
631,0,0.61,0.31,14.3,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
631,1,0.58,0.32,14.3,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
632,0,0.59,0.31,14.3,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
632,1,0.6,0.31,14.3,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
633,0,0.57,0.32,14.31,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
633,1,0.58,0.31,14.31,2.55,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
634,0,0.59,0.33,14.31,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
634,1,0.61,0.34,14.31,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
635,0,0.6,0.31,14.32,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
635,1,0.6,0.33,14.32,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
636,0,0.61,0.31,14.32,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
636,1,0.62,0.31,14.32,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
637,0,0.61,0.33,14.33,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
637,1,0.58,0.32,14.33,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
638,0,0.61,0.3,14.34,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
638,1,0.59,0.31,14.34,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
639,0,0.6,0.33,14.35,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
639,1,0.6,0.32,14.35,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
640,0,0.59,0.31,14.35,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
640,1,0.6,0.32,14.35,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
641,0,0.59,0.33,14.36,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
641,1,0.59,0.35,14.36,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
642,0,0.59,0.31,14.37,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
642,1,0.6,0.34,14.37,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
643,0,0.61,0.33,14.37,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
643,1,0.57,0.32,14.37,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
644,0,0.6,0.33,14.38,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
644,1,0.61,0.31,14.38,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
645,0,0.61,0.32,14.39,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
645,1,0.58,0.32,14.39,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
646,0,0.61,0.33,14.39,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
646,1,0.61,0.33,14.39,2.56,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
647,0,0.6,0.34,14.39,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
647,1,0.63,0.32,14.39,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
648,0,0.59,0.33,14.4,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
648,1,0.62,0.33,14.4,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
649,0,0.62,0.33,14.4,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
649,1,0.59,0.32,14.4,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
650,0,0.62,0.32,14.41,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
650,1,0.58,0.32,14.41,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
651,0,0.61,0.31,14.41,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
651,1,0.59,0.33,14.41,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
652,0,0.6,0.31,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
652,1,0.61,0.33,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
653,0,0.6,0.33,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
653,1,0.58,0.3,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
654,0,0.59,0.32,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
654,1,0.6,0.33,14.42,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
655,0,0.63,0.31,14.43,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
655,1,0.61,0.33,14.43,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
656,0,0.6,0.33,14.44,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
656,1,0.59,0.31,14.44,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
657,0,0.58,0.33,14.45,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
657,1,0.58,0.31,14.45,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
658,0,0.6,0.34,14.46,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
658,1,0.62,0.29,14.46,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
659,0,0.55,0.33,14.46,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
659,1,0.58,0.32,14.46,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
660,0,0.61,0.33,14.47,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
660,1,0.58,0.31,14.47,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
661,0,0.62,0.31,14.47,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
661,1,0.6,0.3,14.47,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
662,0,0.61,0.33,14.48,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
662,1,0.6,0.32,14.48,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
663,0,0.61,0.32,14.48,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
663,1,0.59,0.32,14.48,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
664,0,0.58,0.33,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
664,1,0.62,0.31,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
665,0,0.59,0.32,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
665,1,0.59,0.32,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
666,0,0.59,0.32,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
666,1,0.62,0.31,14.49,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
667,0,0.62,0.33,14.5,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
667,1,0.59,0.31,14.5,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
668,0,0.59,0.31,14.51,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
668,1,0.63,0.32,14.51,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
669,0,0.6,0.32,14.51,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
669,1,0.6,0.32,14.51,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
670,0,0.62,0.31,14.52,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
670,1,0.58,0.31,14.52,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
671,0,0.61,0.3,14.52,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
671,1,0.6,0.3,14.52,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
672,0,0.6,0.31,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
672,1,0.58,0.33,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
673,0,0.61,0.33,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
673,1,0.58,0.31,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
674,0,0.61,0.34,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
674,1,0.59,0.31,14.53,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
675,0,0.59,0.33,14.54,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
675,1,0.59,0.34,14.54,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
676,0,0.61,0.33,14.54,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
676,1,0.61,0.33,14.54,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
677,0,0.61,0.33,14.55,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
677,1,0.61,0.32,14.55,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
678,0,0.59,0.32,14.55,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
678,1,0.61,0.32,14.55,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
679,0,0.61,0.33,14.56,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
679,1,0.6,0.31,14.56,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
680,0,0.57,0.32,14.56,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
680,1,0.58,0.33,14.56,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
681,0,0.61,0.31,14.57,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
681,1,0.59,0.32,14.57,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
682,0,0.58,0.33,14.57,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
682,1,0.6,0.32,14.57,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
683,0,0.61,0.35,14.58,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
683,1,0.63,0.31,14.58,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
684,0,0.6,0.32,14.59,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
684,1,0.59,0.31,14.59,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
685,0,0.6,0.33,14.59,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
685,1,0.59,0.33,14.59,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
686,0,0.62,0.31,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
686,1,0.6,0.32,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
687,0,0.61,0.3,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
687,1,0.6,0.31,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
688,0,0.6,0.32,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
688,1,0.56,0.32,14.6,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
689,0,0.6,0.32,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
689,1,0.6,0.33,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
690,0,0.58,0.31,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
690,1,0.61,0.32,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
691,0,0.57,0.31,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
691,1,0.6,0.32,14.61,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
692,0,0.6,0.32,14.62,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
692,1,0.59,0.32,14.62,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
693,0,0.61,0.32,14.63,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
693,1,0.6,0.3,14.63,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
694,0,0.6,0.32,14.63,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
694,1,0.6,0.33,14.63,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
695,0,0.6,0.33,14.64,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
695,1,0.63,0.33,14.64,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
696,0,0.58,0.34,14.64,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
696,1,0.58,0.3,14.64,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
697,0,0.61,0.34,14.65,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
697,1,0.6,0.32,14.65,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
698,0,0.6,0.33,14.65,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
698,1,0.57,0.31,14.65,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
699,0,0.59,0.32,14.66,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
699,1,0.62,0.32,14.66,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
700,0,0.62,0.32,14.66,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
700,1,0.6,0.32,14.66,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
701,0,0.58,0.33,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
701,1,0.59,0.31,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
702,0,0.6,0.33,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
702,1,0.59,0.33,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
703,0,0.59,0.33,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
703,1,0.58,0.34,14.67,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
704,0,0.59,0.31,14.68,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
704,1,0.61,0.32,14.68,2.57,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
705,0,0.61,0.31,14.68,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
705,1,0.61,0.32,14.68,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
706,0,0.6,0.3,14.69,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
706,1,0.6,0.31,14.69,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
707,0,0.6,0.3,14.69,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
707,1,0.59,0.32,14.69,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
708,0,0.64,0.32,14.7,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
708,1,0.57,0.33,14.7,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
709,0,0.63,0.31,14.7,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
709,1,0.6,0.31,14.7,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
710,0,0.59,0.33,14.71,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
710,1,0.6,0.34,14.71,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
711,0,0.61,0.34,14.72,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
711,1,0.59,0.32,14.72,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
712,0,0.59,0.34,14.73,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
712,1,0.61,0.32,14.73,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
713,0,0.6,0.31,14.73,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
713,1,0.62,0.32,14.73,2.59,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
714,0,0.61,0.31,14.74,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
714,1,0.59,0.31,14.74,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
715,0,0.6,0.32,14.74,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
715,1,0.58,0.32,14.74,2.58,PD_UCB2_TS0_N0.1_1000,"['UCB', 'TS']",normal,"(0.0, 0.1)"
